Department,course,level,Class,term,percent
C&HE,EDHE 6940,Graduate,Capstone in Higher Ed/Stu Aff,Sum 13-14,
C&HE,EDHE 7210,Graduate,Diversity in Amer Higher Edu,Sum 13-14,
C&HE,EDHE 7390,Graduate,Amer Comm Colleges,Sum 13-14,
C&HE,EDHE 7780,Graduate,Assessment and Evaluation,Sum 13-14,
C&HE,EDHE 7790,Graduate,Finance/Budgeting in High Educ,Sum 13-14,
C&HE,EDHE 7800,Graduate,The Professoriate,Sum 13-14,
C&HE,EDHE 7810,Graduate,Pract Coll Teaching and Curric,Sum 13-14,
C&HE,EDHE 7820,Graduate,Effect Curr and Tchng Practice,Sum 13-14,
C&HE,EDHE 7830,Graduate,Institutional Research,Sum 13-14,
C&HE,EDHE 7850,Graduate,Org and Gov of Higher Educ,Sum 13-14,
C&HE,EDHE 7860,Graduate,Management in Higher Education,Sum 13-14,
C&HE,EDHE 7880,Graduate,Policy in Higher Education,Sum 13-14,
C&HE,EDHE 7890,Graduate,Advanced Applications for HEd,Sum 13-14,68.8
C&HE,EDHE 7915,Graduate,International Service-Learning,Sum 13-14,12
C&HE,EDHE 7920,Graduate,Pract High Educ Admin,Sum 13-14,26.7
C&HE,EDHE 8210,Graduate,Critical Race Theory in HEd,Sum 13-14,
C&HE,EDHE 8900,Graduate,Adv Spec Topics in Higher Educ,Sum 13-14,
C&HE,EDHE 8930,Graduate,Readings and Research in HEd,Sum 13-14,4.3
C&HE,EDHE 8950,Graduate,Dissertation,Sum 13-14,20
C&HE,EDCE 2010,Undergraduate,Career and Life Planning,Sum 13-14,
C&HE,EDCE 4000,Undergraduate,Spec Topics Guid and Counsel,Sum 13-14,
C&HE,EDCE 4100,Undergraduate,Human Relations,Sum 13-14,
C&HE,EDCP 4000,Undergraduate,Special Topics,Sum 13-14,
EDST,EDAD 5900,Graduate,Special Topics in EDAD,Sum 13-14,
EDST,EDAD 5910,Graduate,Ed Administration Internship I,Sum 13-14,0
EDST,EDAD 5911,Graduate,Ed Admin Internship II,Sum 13-14,0
EDST,EDAD 6010,Graduate,Intro Leadership Org Behavior,Sum 13-14,40
EDST,EDAD 6020,Graduate,Structure & Behavior Educ Orgs,Sum 13-14,40
EDST,EDAD 6021,Graduate,The School and Community,Sum 13-14,
EDST,EDAD 6110,Graduate,Educational Law for School Ldr,Sum 13-14,56
EDST,EDAD 6210,Graduate,Educational Finance Schl Ldrsh,Sum 13-14,
EDST,EDAD 6310,Graduate,Personnel Administration in Ed,Sum 13-14,
EDST,EDAD 6400,Graduate,The Principalship,Sum 13-14,
EDST,EDAD 6425,Graduate,Role of Principal in Instruct,Sum 13-14,
EDST,EDAD 6610,Graduate,School-Community Relations,Sum 13-14,60
EDST,EDAD 6900,Graduate,Special Topics in EDAD,Sum 13-14,
EDST,EDAD 6942,Graduate,Research Educational Admin,Sum 13-14,11.7
EDST,EDAD 6980,Graduate,Ed Admin Portfolio: Data Gath,Sum 13-14,
EDST,EDAD 7071,Graduate,Comparative Cultures & Educ,Sum 13-14,
EDST,EDAD 7072,Graduate,Education & Development,Sum 13-14,
EDST,EDAD 7073,Graduate,Perspectives Int'l Global Educ,Sum 13-14,
EDST,EDAD 7300,Graduate,Advanced Seminar in Leadership,Sum 13-14,0
EDST,EDAD 7522,Graduate,Education and Development,Sum 13-14,
EDST,EDAD 7523,Graduate,Global Education & Development,Sum 13-14,
EDST,EDAD 7524,Graduate,Global & Trancultural,Sum 13-14,
EDST,EDAD 7525,Graduate,Advanced Comparative Education,Sum 13-14,
EDST,EDAD 7710,Graduate,Community Education,Sum 13-14,
EDST,EDAD 7820,Graduate,Politics/Policy in Education,Sum 13-14,
EDST,EDAD 7900,Graduate,Special Topics in Ed Admin,Sum 13-14,25.5
EDST,EDAD 7915,Graduate,Adv Sem Ed Leadership I,Sum 13-14,0
EDST,EDAD 7916,Graduate,Adv Sem Ed Leadership II,Sum 13-14,0
EDST,EDAD 8110,Graduate,Legal Aspects of Educ Admin,Sum 13-14,
EDST,EDAD 8800,Graduate,Rural Schools and Communities,Sum 13-14,
EDST,EDAD 8810,Graduate,Organization Education Systems,Sum 13-14,
EDST,EDAD 8820,Graduate,Politics/Policy in Education,Sum 13-14,
EDST,EDAD 8900,Graduate,Special Topics in EDAD,Sum 13-14,3.3
EDST,EDAD 8901,Graduate,Research in Educ Research,Sum 13-14,5
EDST,EDAD 8950,Graduate,Dissertation,Sum 13-14,20
EDST,EDCS 5010,Graduate,History & Philosophies of Edu,Sum 13-14,
EDST,EDCS 5020,Graduate,Education & Social Change,Sum 13-14,
EDST,EDCS 5030,Graduate,Advanced Philosophy of Educ,Sum 13-14,
EDST,EDCS 5040,Graduate,Soc Politics & Change in Edu,Sum 13-14,97.5
EDST,EDCS 5100,Graduate,Intro Critical Studies in Educ,Sum 13-14,
EDST,EDCS 5110,Graduate,Colloquium Critical Studies Ed,Sum 13-14,
EDST,EDCS 5900,Graduate,Independent Study Critical Stu,Sum 13-14,16.7
EDST,EDCS 6010,Graduate,Education & Cultural Diversity,Sum 13-14,
EDST,EDCS 6900,Graduate,Special Topics Critical Study,Sum 13-14,25.7
EDST,EDCS 6920,Graduate,Practicum in Critical Studies,Sum 13-14,4
EDST,EDCS 6940,Graduate,Research Critical Studies Educ,Sum 13-14,26.7
EDST,EDCS 6941,Graduate,Master's Res Project CS Edu,Sum 13-14,36
EDST,EDCS 6950,Graduate,Masters Thesis Critical St Ed,Sum 13-14,0
EDST,EDCS 8010,Graduate,Crit Cult Theo & Pedag Empwer,Sum 13-14,
EDST,EDCS 8900,Graduate,Special TopicsCritical Studies,Sum 13-14,
EDST,EDCS 8920,Graduate,Practicum in Critical Studies,Sum 13-14,0
EDST,EDCS 8940,Graduate,Research Critical Studies Educ,Sum 13-14,0
EDST,EDCS 8950,Graduate,Dissertation Critical Studies,Sum 13-14,6.7
EDST,EDCT 5011,Graduate,Technology Apps in Education,Sum 13-14,58
EDST,EDCT 5012,Graduate,CET-Technology in Education,Sum 13-14,
EDST,EDCT 6002,Graduate,Visual Literacy Mediated Instr,Sum 13-14,
EDST,EDCT 6011,Graduate,Instructional Design,Sum 13-14,
EDST,EDCT 6012,Graduate,Teaching and Learning Online,Sum 13-14,
EDST,EDCT 6030,Graduate,Princ. of Instructional Design,Sum 13-14,
EDST,EDCT 6031,Graduate,Adv Tpcs Instructional Design,Sum 13-14,
EDST,EDCT 6032,Graduate,Adult Learning in Online Envs,Sum 13-14,48
EDST,EDCT 6042,Graduate,Leadrsh & Prof Develop in Tech,Sum 13-14,
EDST,EDCT 6051,Graduate,Multimedia Tools in Education,Sum 13-14,
EDST,EDCT 6052,Graduate,Assess & Eval Tech Rich Class,Sum 13-14,
EDST,EDCT 6122,Graduate,Masters Portfolio inTechnology,Sum 13-14,3.3
EDST,EDCT 6901,Graduate,Workshops on Special Topics,Sum 13-14,
EDST,EDCT 6910,Graduate,CET Clinical Practice,Sum 13-14,3.3
EDST,EDCT 6913,Graduate,Master's Research Project,Sum 13-14,0
EDST,EDCT 6940,Graduate,Research in Education,Sum 13-14,3.3
EDST,EDCT 6950,Graduate,Thesis,Sum 13-14,0
EDST,EDCT 7011,Graduate,Phil of Instructional Tech,Sum 13-14,
EDST,EDCT 7021,Graduate,Online Course Development,Sum 13-14,
EDST,EDCT 7022,Graduate,Issues & Trends in Inst Tech,Sum 13-14,
EDST,EDCT 7032,Graduate,Research Lit Instruction Tech,Sum 13-14,
EDST,EDCT 7042,Graduate,Emerging Tech for Learning,Sum 13-14,
EDST,EDCT 7900,Graduate,Adv Seminar Instructional Tech,Sum 13-14,
EDST,EDCT 7964,Graduate,Adv Seminar IT - IT Philosophy,Sum 13-14,
EDST,EDCT 8920,Graduate,Practicum Instructional Tech,Sum 13-14,13.3
EDST,EDCT 8930,Graduate,Research in Education,Sum 13-14,10
EDST,EDCT 8950,Graduate,Dissertation,Sum 13-14,13.3
EDST,EDRE 5010,Graduate,Intro to Research Methods,Sum 13-14,
EDST,EDRE 5900,Graduate,Special Topics in EDRE,Sum 13-14,0
EDST,EDRE 6900,Graduate,Special Topics in EDRE,Sum 13-14,3.3
EDST,EDRE 6920,Graduate,Special Projects in Ed Resrch,Sum 13-14,0
EDST,EDRE 6930,Graduate,Readings in Ed Resrch & Eval,Sum 13-14,0
EDST,EDRE 6940,Graduate,Research in Ed Resrch & Eval,Sum 13-14,3.3
EDST,EDRE 6950,Graduate,Thesis,Sum 13-14,0
EDST,EDRE 7110,Graduate,Theory/Techn Test Development,Sum 13-14,
EDST,EDRE 7120,Graduate,Item Response Theory,Sum 13-14,
EDST,EDRE 7200,Graduate,Educational Statistics,Sum 13-14,100
EDST,EDRE 7210,Graduate,Regression Analysis in Educ,Sum 13-14,100
EDST,EDRE 7230,Graduate,Questionnaire & Scale Develop,Sum 13-14,
EDST,EDRE 7330,Graduate,Research Design in Education,Sum 13-14,91.7
EDST,EDRE 7500,Graduate,Intro to Qual Research Methods,Sum 13-14,90
EDST,EDRE 7510,Graduate,Qualitative Interviewing,Sum 13-14,
EDST,EDRE 7520,Graduate,Ethnographic Methods in Educ,Sum 13-14,
EDST,EDRE 7600,Graduate,Multivariate Stats Methods Ed,Sum 13-14,
EDST,EDRE 7610,Graduate,Computer Programming in EDRE,Sum 13-14,
EDST,EDRE 7800,Graduate,Program Evaluation in Educ,Sum 13-14,
EDST,EDRE 7910,Graduate,Advanced Projects Educ Resrch,Sum 13-14,0
EDST,EDRE 7930,Graduate,Advanced Readings in EDRE,Sum 13-14,0
EDST,EDRE 7940,Graduate,Advanced Research in EDRE,Sum 13-14,0
EDST,EDRE 8900,Graduate,Special Topics in EDRE,Sum 13-14,13.3
EDST,EDRE 8950,Graduate,Dissertation,Sum 13-14,6.7
EDST,EDAD 2520,Undergraduate,Admin in Non-Western Cultures,Sum 13-14,
EDST,EDAD 4200,Undergraduate,Comparative Cultures & Educ,Sum 13-14,8
EDST,EDAD 4900,Undergraduate,Special Topics in EDAD,Sum 13-14,
EDST,EDCS 1011,Undergraduate,Intro to Diversity Studies,Sum 13-14,
EDST,EDCS 3010,Undergraduate,Education & Cultural Diversity,Sum 13-14,100
EDST,EDCS 4001,Undergraduate,Democracy Diversity & Educ,Sum 13-14,
EDST,EDCS 4900,Undergraduate,Special Topics Critical Study,Sum 13-14,9
EDST,EDCS 4920,Undergraduate,Practicum in Critical Studies,Sum 13-14,2
EDST,EDCS 4930,Undergraduate,Independent Study Critical Stu,Sum 13-14,2
EDST,EDCT 2030,Undergraduate,Technological Apps inEducation,Sum 13-14,98
HCSE,CONS 5900,Graduate,Special Topics in CONS,Sum 13-14,
HCSE,CONS 5953,Graduate,Customer Service,Sum 13-14,
HCSE,CONS 6000,Graduate,Seminar in HCS,Sum 13-14,0
HCSE,CONS 6940,Graduate,Research,Sum 13-14,0
HCSE,CONS 6950,Graduate,Thesis,Sum 13-14,0
HCSE,RFPD 5070,Graduate,Texitle and Fashion Industry,Sum 13-14,
HCSE,RFPD 5900,Graduate,Special Topics in RFPD,Sum 13-14,
HCSE,RFPD 6090,Graduate,Psy Soc and Econ Aspects,Sum 13-14,
HCSE,RFPD 6170,Graduate,Readings: Apparel Text Merch,Sum 13-14,0
HCSE,RFPD 6500,Graduate,Theories in Merchandising,Sum 13-14,
HCSE,RFPD 6900,Graduate,Special Topics in RFPD,Sum 13-14,
HCSE,RHT 5330,Graduate,Food Sanitation and Safety,Sum 13-14,
HCSE,RHT 5340,Graduate,Intro Food Production: Hosp,Sum 13-14,
HCSE,CONS 1100,Undergraduate,Opportunities Fam and Con Sci,Sum 13-14,
HCSE,CONS 2500,Undergraduate,Family as Consumers Global Com,Sum 13-14,100
HCSE,CONS 3100,Undergraduate,HR for Customer Service,Sum 13-14,100
HCSE,CONS 3400,Undergraduate,Teach Family and Consumer Sci,Sum 13-14,
HCSE,CONS 3450J,Undergraduate,Writing Human/Consumer Sci,Sum 13-14,100
HCSE,CONS 3890,Undergraduate,Customer Service Career Dev,Sum 13-14,28
HCSE,CONS 3950,Undergraduate,Consumer Resource and Fin Mgt,Sum 13-14,
HCSE,CONS 4910,Undergraduate,Field Work- Career Tech Educ,Sum 13-14,
HCSE,CONS 4916,Undergraduate,Internship: Food Service,Sum 13-14,
HCSE,CONS 4952,Undergraduate,Workshop in FCS,Sum 13-14,0
HCSE,CONS 4953,Undergraduate,Customer Service,Sum 13-14,
HCSE,CONS 4961,Undergraduate,Seminar FCSE,Sum 13-14,0
HCSE,RFPD 1100,Undergraduate,Fashion and Culture,Sum 13-14,43
HCSE,RFPD 1500,Undergraduate,Design and Illustration,Sum 13-14,
HCSE,RFPD 1600,Undergraduate,Color Theory for Visual Merch,Sum 13-14,
HCSE,RFPD 2010,Undergraduate,Introduction to Retailing,Sum 13-14,
HCSE,RFPD 2150,Undergraduate,Elementary Textiles,Sum 13-14,
HCSE,RFPD 3830,Undergraduate,Product Dev Eval and Distrib,Sum 13-14,
HCSE,RFPD 3890,Undergraduate,Career Search Strategies,Sum 13-14,
HCSE,RFPD 4070,Undergraduate,Global Retail Issues,Sum 13-14,
HCSE,RFPD 4230,Undergraduate,Retail Merchandising-Strategy,Sum 13-14,
HCSE,RFPD 4300,Undergraduate,Buying and Planning,Sum 13-14,
HCSE,RFPD 4800,Undergraduate,Strategic Retail Policy,Sum 13-14,60
HCSE,RFPD 4900,Undergraduate,Special Topics in RFPD,Sum 13-14,20
HCSE,RFPD 4920,Undergraduate,New York Study Tour,Sum 13-14,
HCSE,RFPD 4930,Undergraduate,Independent Study,Sum 13-14,
HCSE,RHT 1050,Undergraduate,Intro to Food Operations Mgt,Sum 13-14,
HCSE,RHT 1100,Undergraduate,Introduction to Hospitality,Sum 13-14,
HCSE,RHT 1200,Undergraduate,Food and Culture,Sum 13-14,84
HCSE,RHT 1330,Undergraduate,Food Sanitation and Safety,Sum 13-14,76
HCSE,RHT 2990,Undergraduate,Intro to Food Preparation,Sum 13-14,
HCSE,RHT 3340,Undergraduate,Intro Food Production: Hosp,Sum 13-14,
HCSE,RHT 3410,Undergraduate,Principles of Tourism,Sum 13-14,
HCSE,RHT 3600,Undergraduate,Catering,Sum 13-14,
HCSE,RHT 3610,Undergraduate,Hotel Operations,Sum 13-14,
HCSE,RHT 3620,Undergraduate,Convention and Event Planning,Sum 13-14,
HCSE,RHT 3700,Undergraduate,Casino Management I,Sum 13-14,
HCSE,RHT 4000,Undergraduate,Hospitality Senior Seminar,Sum 13-14,76.7
HCSE,RHT 4390,Undergraduate,Restaurant Operations,Sum 13-14,
HCSE,RHT 4400,Undergraduate,Beverage Management,Sum 13-14,
HCSE,RHT 4420,Undergraduate,Hospitality Accounting,Sum 13-14,
HCSE,RHT 4430,Undergraduate,Hospitality Marketing,Sum 13-14,
HCSE,RHT 4700,Undergraduate,Casino Management II,Sum 13-14,
HCSE,RHT 4750,Undergraduate,Casino Marketing,Sum 13-14,
HCSE,RHT 4920,Undergraduate,Hospitality Practicum,Sum 13-14,100
HCSE,RHT 4930,Undergraduate,Independent Study in Hosp,Sum 13-14,
HCSE,T3 4725,Undergraduate,Women and Leadership,Sum 13-14,60
RSP,COED 5212,Graduate,Elite Athlete,Sum 13-14,
RSP,COED 5213,Graduate,Skill Acquisition,Sum 13-14,
RSP,COED 5300,Graduate,Readings in Coaching,Sum 13-14,
RSP,COED 5305,Graduate,Issues in Athletic Coaching,Sum 13-14,
RSP,COED 5900,Graduate,Special Topics in COED,Sum 13-14,
RSP,COED 5901,Graduate,Coaching Symposium,Sum 13-14,44
RSP,COED 5911,Graduate,Instructional Experience,Sum 13-14,20
RSP,COED 6100,Graduate,Coaching Workshop I,Sum 13-14,
RSP,COED 6110,Graduate,Foundations of Coaching I,Sum 13-14,
RSP,COED 6120,Graduate,Mgt and Leadership in Sport,Sum 13-14,
RSP,COED 6130,Graduate,Finance for Sport Coaches,Sum 13-14,24
RSP,COED 6140,Graduate,Psychology of Coaching,Sum 13-14,
RSP,COED 6150,Graduate,Injury Prevention & Risk Mgt.,Sum 13-14,
RSP,COED 6160,Graduate,Perf and Cond for Coaches,Sum 13-14,
RSP,COED 6170,Graduate,Ethics and Diversity,Sum 13-14,
RSP,COED 6190,Graduate,Coaching through Games,Sum 13-14,
RSP,COED 6200,Graduate,Research and Analysis Methods,Sum 13-14,
RSP,COED 6230,Graduate,Applying Research,Sum 13-14,
RSP,COED 6330,Graduate,Analysis of Sport Performance,Sum 13-14,36
RSP,COED 6340,Graduate,Performance Recovery,Sum 13-14,
RSP,COED 6400,Graduate,Coaching Performance Eval,Sum 13-14,12
RSP,COED 6920,Graduate,Practicum,Sum 13-14,80
RSP,COED 6930,Graduate,Guided Independent Study,Sum 13-14,0
RSP,COED 6940,Graduate,Research Dynamics,Sum 13-14,10
RSP,COED 6941,Graduate,Special Problems,Sum 13-14,30
RSP,COED 6950,Graduate,Thesis,Sum 13-14,
RSP,REC 5400,Graduate,Environmental Interpretation,Sum 13-14,
RSP,REC 5430,Graduate,Marketing for Recreation,Sum 13-14,
RSP,REC 5460,Graduate,Parks & Protected Areas,Sum 13-14,
RSP,REC 5550,Graduate,Principles of Ecotourism,Sum 13-14,
RSP,REC 5560,Graduate,Ecotourism Destinations,Sum 13-14,
RSP,REC 5620,Graduate,Convention & Event Planning,Sum 13-14,
RSP,REC 5740,Graduate,Facilitating the Adventure Exp,Sum 13-14,
RSP,REC 5800,Graduate,Wilderness Literature,Sum 13-14,
RSP,REC 5901,Graduate,Instructional Experience,Sum 13-14,6.7
RSP,REC 6010,Graduate,Trends and Global Iss in Rec,Sum 13-14,
RSP,REC 6011,Graduate,Finance and Marketing of Rec,Sum 13-14,
RSP,REC 6080,Graduate,Research Meth and Stat App,Sum 13-14,
RSP,REC 6170,Graduate,Leisure and Sport in Society,Sum 13-14,
RSP,REC 6490,Graduate,Administration of Recreation,Sum 13-14,
RSP,REC 6750,Graduate,Adventure Programming,Sum 13-14,
RSP,REC 6800,Graduate,Phil Experiential Education,Sum 13-14,
RSP,REC 6920,Graduate,Practicum,Sum 13-14,6
RSP,REC 6930,Graduate,Guided Independent Study,Sum 13-14,15
RSP,REC 6932,Graduate,Special Problems,Sum 13-14,13.3
RSP,REC 6940,Graduate,Research Dynamics,Sum 13-14,10
RSP,REC 6950,Graduate,Thesis,Sum 13-14,0
RSP,COED 2120,Undergraduate,Intro to Coaching,Sum 13-14,92
RSP,COED 2130,Undergraduate,Youth and Sports,Sum 13-14,
RSP,COED 2515,Undergraduate,Tech and Tactics: Strength,Sum 13-14,
RSP,COED 2610,Undergraduate,Techniques & Tactics: Baseball,Sum 13-14,
RSP,COED 2611,Undergraduate,Tech and Tactics; Basketball,Sum 13-14,
RSP,COED 2613,Undergraduate,Tech and Tactics: Football,Sum 13-14,
RSP,COED 2614,Undergraduate,Tech and Tactics: Ice Hockey,Sum 13-14,
RSP,COED 2616,Undergraduate,Tech and Tactics: Soccer,Sum 13-14,
RSP,COED 2920,Undergraduate,Practicum in Coaching,Sum 13-14,
RSP,COED 3130,Undergraduate,Human Dynamics in Sport,Sum 13-14,
RSP,COED 3210,Undergraduate,Coaching Golf,Sum 13-14,
RSP,COED 3212,Undergraduate,Coaching Track and Field,Sum 13-14,
RSP,COED 3214,Undergraduate,Coaching Strength,Sum 13-14,
RSP,COED 3311,Undergraduate,Coaching Basketball,Sum 13-14,
RSP,COED 3313,Undergraduate,Coaching Football,Sum 13-14,
RSP,COED 3314,Undergraduate,Coaching Ice Hockey,Sum 13-14,
RSP,COED 3316,Undergraduate,Coaching Soccer,Sum 13-14,
RSP,COED 3410,Undergraduate,Ath Officiating: Baseball,Sum 13-14,
RSP,COED 3411,Undergraduate,Ath Officiating: Basketball,Sum 13-14,
RSP,COED 3413,Undergraduate,Ath Officiating: Football,Sum 13-14,
RSP,COED 3515,Undergraduate,Coaching of Strength and Cond,Sum 13-14,
RSP,COED 3610,Undergraduate,Coaching of Baseball,Sum 13-14,
RSP,COED 3611,Undergraduate,Coaching of Basketball,Sum 13-14,
RSP,COED 3613,Undergraduate,Coaching of Football,Sum 13-14,
RSP,COED 3614,Undergraduate,Coaching of Ice Hockey,Sum 13-14,
RSP,COED 3616,Undergraduate,Coaching of Soccer,Sum 13-14,
RSP,COED 4212,Undergraduate,Elite Athlete,Sum 13-14,
RSP,COED 4213,Undergraduate,Skill Acquisition,Sum 13-14,
RSP,COED 4900,Undergraduate,Special Topics in COED,Sum 13-14,
RSP,COED 4920,Undergraduate,Practicum in Coaching,Sum 13-14,
RSP,COED 4930,Undergraduate,Independent Study,Sum 13-14,
RSP,PAW 1000,Undergraduate,Exercise and Conditioning,Sum 13-14,
RSP,PAW 1001,Undergraduate,Aerobic Conditioning,Sum 13-14,75
RSP,PAW 1002,Undergraduate,Circuit Training,Sum 13-14,50
RSP,PAW 1003,Undergraduate,Weight Training,Sum 13-14,32
RSP,PAW 1004,Undergraduate,Jogging,Sum 13-14,
RSP,PAW 1005,Undergraduate,Yoga,Sum 13-14,
RSP,PAW 1100,Undergraduate,Basketball,Sum 13-14,72
RSP,PAW 1102,Undergraduate,Softball,Sum 13-14,95.5
RSP,PAW 1103,Undergraduate,Fundamentals of Volleyball,Sum 13-14,
RSP,PAW 1104,Undergraduate,Ultimate Frisbee,Sum 13-14,
RSP,PAW 1105,Undergraduate,Broomball,Sum 13-14,
RSP,PAW 1106,Undergraduate,Ice Hockey,Sum 13-14,
RSP,PAW 1107,Undergraduate,Indoor Soccer,Sum 13-14,
RSP,PAW 1108,Undergraduate,Soccer,Sum 13-14,
RSP,PAW 1109,Undergraduate,Flag Football,Sum 13-14,84
RSP,PAW 1110,Undergraduate,Team Handball,Sum 13-14,
RSP,PAW 1113,Undergraduate,Netball,Sum 13-14,
RSP,PAW 1114,Undergraduate,Jokgu,Sum 13-14,
RSP,PAW 1115,Undergraduate,Futsal,Sum 13-14,
RSP,PAW 1200,Undergraduate,Fundamentals of Racquetball,Sum 13-14,
RSP,PAW 1201,Undergraduate,Fundamentals of Tennis,Sum 13-14,
RSP,PAW 1202,Undergraduate,Fundamentals of Golf,Sum 13-14,
RSP,PAW 1203,Undergraduate,Badminton,Sum 13-14,
RSP,PAW 1206,Undergraduate,Bowling,Sum 13-14,
RSP,PAW 1208,Undergraduate,Archery,Sum 13-14,
RSP,PAW 1209,Undergraduate,Fundamentals of Ice Skating,Sum 13-14,
RSP,PAW 1214,Undergraduate,Fundamentals of Tae Kwon Do,Sum 13-14,
RSP,PAW 1219,Undergraduate,Disc Golf,Sum 13-14,75
RSP,PAW 1220,Undergraduate,Trail Running,Sum 13-14,
RSP,PAW 1300,Undergraduate,Aqua Aerobics,Sum 13-14,
RSP,PAW 1301,Undergraduate,Fundamentals of Swimming,Sum 13-14,
RSP,PAW 1302,Undergraduate,Fundamentals Swim Conditioning,Sum 13-14,
RSP,PAW 1401,Undergraduate,Fund of Horseback Westen Seat,Sum 13-14,
RSP,PAW 1402,Undergraduate,Int Horseback Western Seat,Sum 13-14,
RSP,PAW 1403,Undergraduate,Adv Horseback Western Seat,Sum 13-14,
RSP,PAW 1410,Undergraduate,Fund of Horseback Hunt Seat,Sum 13-14,
RSP,PAW 1411,Undergraduate,Int Horseback Hunt Seat,Sum 13-14,
RSP,PAW 1412,Undergraduate,Adv Horseback Hunt Seat,Sum 13-14,
RSP,PAW 2180,Undergraduate,Life Guard Training,Sum 13-14,
RSP,PAW 2200,Undergraduate,Water Safety for Instructors,Sum 13-14,
RSP,PAW 2301,Undergraduate,Intermediate Swimming,Sum 13-14,
RSP,PAW 2801,Undergraduate,Advanced Swimming,Sum 13-14,
RSP,PAW 3800,Undergraduate,Life Guard Training Instructor,Sum 13-14,
RSP,PETE 1260,Undergraduate,Skill/Fitness for Coaches & PE,Sum 13-14,
RSP,PETE 2000,Undergraduate,Culture and Physical Activity,Sum 13-14,39
RSP,PETE 2020,Undergraduate,Intro to Physical Education,Sum 13-14,
RSP,PETE 2100,Undergraduate,Phys Act and Sport Leadership,Sum 13-14,
RSP,PETE 2330,Undergraduate,Inclusive PA and Sport,Sum 13-14,
RSP,PETE 2400,Undergraduate,Sport and Games I,Sum 13-14,
RSP,PETE 2401,Undergraduate,Sport and Games II,Sum 13-14,
RSP,PETE 2900,Undergraduate,Special Topics in PETE,Sum 13-14,
RSP,PETE 3090,Undergraduate,Tests and Measurements,Sum 13-14,
RSP,PETE 3100,Undergraduate,Teach Early Child PE,Sum 13-14,
RSP,PETE 3700,Undergraduate,Teach Adol/Young Adult PE,Sum 13-14,
RSP,PETE 4000,Undergraduate,Curriculum & Instruction fo PE,Sum 13-14,
RSP,PETE 4050,Undergraduate,Motor Learning,Sum 13-14,
RSP,PETE 4900,Undergraduate,Special Topics in PETE,Sum 13-14,
RSP,PETE 4910,Undergraduate,Internship in PASC,Sum 13-14,
RSP,PETE 4960,Undergraduate,PASC Seminar,Sum 13-14,
RSP,REC 1081,Undergraduate,Sport Rock Climbing,Sum 13-14,
RSP,REC 1160,Undergraduate,Stand Up Paddleboarding,Sum 13-14,
RSP,REC 1220,Undergraduate,Scuba Diver,Sum 13-14,
RSP,REC 1920,Undergraduate,Adventure Experience Practicum,Sum 13-14,
RSP,REC 2010,Undergraduate,Rec and Leisure in Society,Sum 13-14,64
RSP,REC 2150,Undergraduate,Outdoor Recreation and Educ,Sum 13-14,
RSP,REC 2750,Undergraduate,Inclusive Recreation,Sum 13-14,
RSP,REC 3050,Undergraduate,Rec Areas and Facilities,Sum 13-14,
RSP,REC 3100,Undergraduate,Recreation Programming,Sum 13-14,
RSP,REC 3110,Undergraduate,Expedition Planning & Mgmt,Sum 13-14,
RSP,REC 3400,Undergraduate,Environmental Interpretation,Sum 13-14,
RSP,REC 3460,Undergraduate,Parks & Protected Areas,Sum 13-14,
RSP,REC 3490,Undergraduate,Recreation Administration,Sum 13-14,
RSP,REC 3550,Undergraduate,Ecotourism,Sum 13-14,
RSP,REC 3620,Undergraduate,Convention & Event Planning,Sum 13-14,
RSP,REC 3700J,Undergraduate,Writing for Recreation Studies,Sum 13-14,98.7
RSP,REC 3930,Undergraduate,Independent Study,Sum 13-14,
RSP,REC 4050,Undergraduate,Professional Development,Sum 13-14,
RSP,REC 4100,Undergraduate,Prof Development Seminar Rec,Sum 13-14,
RSP,REC 4430,Undergraduate,Marketing for Recreation,Sum 13-14,
RSP,REC 4450,Undergraduate,Res and Eval Meth Rec/Leis,Sum 13-14,
RSP,REC 4560,Undergraduate,Ecotourism Destinations,Sum 13-14,
RSP,REC 4600,Undergraduate,Concpts and Iss in Rec Mgt,Sum 13-14,
RSP,REC 4740,Undergraduate,Facilitating the Adventure Exp,Sum 13-14,
RSP,REC 4800,Undergraduate,Wilderness Literature,Sum 13-14,
RSP,REC 4850,Undergraduate,Adventure Programming,Sum 13-14,
RSP,REC 4901,Undergraduate,Special Topics,Sum 13-14,0
RSP,REC 4920,Undergraduate,Practicum,Sum 13-14,5
RSP,T3 4710,Undergraduate,Sport Aesthetics,Sum 13-14,28
TEDU,EDEL 5150,Graduate,Teaching Reading 4th & 5th Grd,Sum 13-14,92
TEDU,EDEL 5370,Graduate,Teaching Math 4th & 5th Grade,Sum 13-14,88
TEDU,EDEL 5480,Graduate,Teaching Science 4th & 5th Grd,Sum 13-14,88
